ProductID,ProductName,Category,Subcategory,Brand,CostPrice,SellingPrice,Rating
P00912,Vistara Women Clothing C324,Fashion,women clothing,Vistara,2026.88,2467.36,5.0
P00913,UrbanPeak Kitchen Appliances D523,Appliances,Kitchen Appliances,UrbanPeak,4054.12,5058.39,2.9
P00914,Zenix Furniture E328,Home & Kitchen,Furniture,Zenix,1666.99,3403.91,4.8
P00915,Orbito Accessories F205,Electronics,Accessories,Orbito,,0,3.9
P00916,Luma Bags G699,Fashion,Bags,Luma,2395.61,3197.52,3.9
P00917,Cresta Accessories H639,Electronics,Accessories,Cresta ,5561.24,9660.83,3.9
P00918,Vistara Furniture I768,Home & Kitchen,Furniture,Vistara,1943.84,0,3.4
P00919,PrimeNest Accessories J239,Electronics,Accessories,PrimeNest,9526.16,11634.32,4.0
P00920,Vistara Business K180,sports,Business,Vistara,338.58,473.41,2.9
P00921,,Home & Kitchen,Furniture,Vertex,1703.25,2979.19,4.3
P00922,Nexa Snacks M552,Grocery,Snacks,Nexa,471.83,878.82,4.4
P00923,Nova Fitness Equipment N804,Sports & Fitness,Fitness Equipment,Nova,2238.50,3632.41,5.0
P00924,Nexa Accessories O104,Electronics,Accessories,Nexa,16473.93,24282.83,4.3
P00925,Nova Furniture P752 ,Home & Kitchen,FURNITURE,Nova,3092.98,5265.60,4.1
P00926,Nexa Laptops Q603,Electronics,Laptops,Nexa,11655.72,16268.78,4.1
P00927,Mira Staples R742,Grocery,Staples,Mira ,161.41,236.33,3.3
P00928,Rivon Headphones S714,Electronics,Headphones,Rivon,16177.48,28129.22,5.0
P00929,Vistara Home Decor T648,Home & Kitchen,Home Decor,Vistara,1748.69,-499.00,4.7
P00930,PrimeNest-Furniture-U74,Home & Kitchen,Furniture,PrimeNest,1948.62,3767.45,2.9
P00931,Aster Smart Watches V342,Electronics,Smart Watches,Aster,9584.93,19554.76,4.5
P00932,Zenix Storage W927,Home & Kitchen,Storage,Zenix,5430.31,6812.79,3.8
P00933,Nexa Kitchen Appliances X939,Appliances,Kitchen Appliances,Nexa,4682.58,7116.05,3.8
P00934,Echo Home Appliances Y111,Appliances,Home Appliances,Echo,1674.56,2502.54,3.7
P00935,UrbanPeak Fragrance Z290,Beauty,Fragrance,UrbanPeak,966.24,1767.58,3.5
P00936,Mira Children A436,Books,CHILDREN,Mira,893.51,1180.85,4.5
P00937,MintLeaf Packaged Food B605,Grocery,Packaged Food,MintLeaf,636.44,838.26,3.5
P00938,Orbito Hair Care C118,Beauty,Hair Care,Orbito,569.06,698.59,4.9
P00939,Aster Personal Care D554,Beauty,Personal Care,Aster,1000.08,1185.71,3.7
P00940,MintLeaf Footwear E540,Fashion,Footwear,MintLeaf,922.98,1394.03,3.9
P00941,Aster Bags F910,Fashion,Bags,Aster,689.61,1410.38,4.2
P00942,Nova Women Clothing G493,Fashion,WOMEN CLOTHING,Nova,524.08,1071.70,4.1
P00943,Luma Home Appliances H140,Appliances,Home Appliances,Luma,3598.27,5453.83,3.1
P00944,UrbanPeak Home Appliances I391,Appliances,Home Appliances,UrbanPeak,3051.28,4523.78,
P00945,Aster Fitness Equipment J147,Sports & Fitness,Fitness Equipment,ASTER,1324.76,1807.62,3.9
P00946,MintLeaf Cookware K487,Home & Kitchen,Cookware,MintLeaf,2663.89,"₹5,563.28",3.8
P00947,Solace Makeup L855,Beauty,Makeup,Solace,841.71,1316.05,4.4
P00948,Nexa Non-Fiction M875,Books,Non-Fiction,Nexa,554.69,809.05,3.6
P00949,Nexa Watches N514,Fashion,Watches,Nexa,1089.17,1564.32,3.0
P00950,Nova Nutrition Accessories O379,Sports & Fitness,Nutrition Accessories,Nova,3688.26,4358.41,4.7
P00951,Echo Men Clothing P181,Fashion,Men Clothing,Echo,1757.80,2802.08,4.1
P00952,primenest smart watches q719,Electronics,Smart Watches,PrimeNest,12202.39,16737.11,3.6
P00953,Orbito Smartphones R528,Electronics,Smartphones,Orbito,16664.97,19903.94,3.5
P00954,BlueArc Men Clothing S444,Fashion,Men Clothing,BlueArc,1799.28,2273.26,4.1
P00955,Zenova Furniture T561,Home & Kitchen,Furniture,Zenova,2690.99,4704.35,4.3
P00956,BlueArc Storage U829,Home & Kitchen,Storage,BlueArc,3733.26,6356.66,3.9
P00957,Vistara Fitness Equipment V161,Sports & Fitness,Fitness Equipment,Vistara,3156.76,3819.76,4.3
P00958,Solace Hair Care W985,Beauty,Hair Care,Solace,542.83,1075.06,3.6
P00959,VERTEX WATCHES X142,Fashion,Watches,Vertex,837.29,1758.02,3.8
P00960,MintLeaf Accessories Y393,Electronics,Accessories,MintLeaf,9503.13,14771.87,3.4
P00961,Aster Personal Care Z985,Beauty,Personal Care,Aster,750.30,1414.27,4.1
P00962,Zenix Personal Care A84,Beauty,Personal Care,Zenix,474.48,863.04,5.0
P00963,Kairo Laptops B366,Electronics,Laptops,Kairo,7722.59,12511.13,3.9
P00964,Kairo Personal Care C978,Beauty,Personal Care,Kairo,1529.99,2613.92,3.6
P00965,PrimeNest Women Clothing D184,Fashion,Women Clothing,PrimeNest,2127.25,4180.50,2.9
P00966,Aster Hair Care E175,Beauty,Hair Care,Aster,462.78,874.05,3.7
P00967,PrimeNest Sportswear F855,Sports & Fitness,Sportswear,PrimeNest,976.25,1382.42,4.8
P00968,Kairo Sportswear G39,Sports & Fitness,Sportswear,Kairo,,2442.26,4.1
P00969,Luma Personal Care H107,Beauty,Personal Care,Luma,407.04,853.87,4.1
P00970,PrimeNest Laptops I862,Electronics,Laptops,PrimeNest,7568.08,10792.23,4.3
P00971,Mira Headphones J918,Electronics,Headphones,Mira,4151.92,7387.78,3.1
P00972,Cresta Bedding K132,Home & Kitchen,Bedding,Cresta,1498.49,2192.68,4.9
P00973,PrimeNest Cleaning L546,Appliances,Cleaning,PrimeNest,4857.95,,4.6
P00974,MintLeaf Men Clothing M372,Fashion,Men Clothing,MintLeaf,685.17,1056.05,4.6
P00975,PrimeNest Personal Care N814,Beauty,Personal Care,PrimeNest,560.52,669.88,five
P00976,Orbito Footwear O81,sports,Footwear,Orbito,2292.48,3158.90,4.3
P00977,Solace Sportswear P548,Sports & Fitness,Sportswear,Solace,2442.06,3899.24,3.7
P00978,Mira Yoga Q558,Sports & Fitness,Yoga,Mira,1697.19,3242.62,3.4
P00979,Nova Personal Care R399,Beauty,Personal Care,Nova,639.61,887.88,3.6
P00980,UrbanPeak Women Clothing S500,Fashion,Women Clothing,UrbanPeak,"₹1,308.94",1752.76,4.1
P00981,MintLeaf Accessories T128,Electronics,Accessories,MintLeaf,3822.87,5741.65,3.2
P00982,Orbito Watches U591,Fashion,Watches,Orbito,1081.89,1363.62,5.0
P00983,Mira Yoga V603,Sports & Fitness,Yoga,Mira,2831.63,5268.02,4.0
P00984,Vertex Business W526,Books,Business,VERTEX,536.46,896.35,4.5
P00985,Rivon Personal Care X863,Beauty,Personal Care,Rivon,569.70,1129.57,3.8
P00986,Nova Home Appliances Y354,Appliances,Home Appliances,Nova,4344.16,6227.78,3.7
P00987,Zenix Smart Watches Z79,Electronics,Smart Watches,Zenix,6976.10,12211.14,4.6
P00988,Zenix Furniture A913,Home & Kitchen,Furniture,Zenix,1243.80,1660.03,3.7
P00989,BlueArc Cookware B115,Home & Kitchen,,BlueArc,1367.06,2379.24,4.2
P00990,Zenix Women Clothing C644,Fashion,Women Clothing,Zenix,0,2084.11,3.9
P00991,BlueArc Bags D574,Fashion,Bags,BlueArc,2636.56,3300.11,4.1
P00992,Aster Bags E885,Fashion,Bags,Aster,470.17,761.72,3.0
P00993,BlueArc Sportswear F779,Sports & Fitness,Sportswear,BlueArc,3315.35,3915.29,4.3
P00994,Altura Sportswear G737,Sports & Fitness,Sportswear,Altura,1842.66,3830.60,3.8
P00995,Luma Headphones H451,Electronics,Headphones,,5142.88,8691.30,4.7
P00996,MintLeaf Academic I979,Books,Academic,MintLeaf,704.45,1365.60,3.6
P00997,Nova Fragrance J928,Beauty,Fragrance,Nova,446.26,703.97,4.0
P00998,Kairo Storage K318,Home & Kitchen,Storage,Kairo,1769.72,3539.07,4.6
P00999,Vistara Home Appliances L281,Appliances,Home Appliances,Vistara,7623.67,11312.14,4.4
P01000,Cresta Hair Care M443,Beauty,Hair Care,Cresta,314.43,427.12,3.4
P01001,Rivon Bedding N732,Home & Kitchen,Bedding,Rivon,3042.36,4425.04,4.3
P01002,Rivon Bags O570,electronics,Bags,Rivon,759.40,1540.10,4.7
P01003,Solace Women Clothing P908,Fashion,Women Clothing,Solace,1884.88,3087.12,3.8
P01004,Rivon Laptops Q358 ,Electronics,Laptops,Rivon,11482.49,16491.56,5.0
P01005,Nexa Watches R561,Fashion,Watches,Nexa,2544.37,3081.92,3.3
P01006,Zenova Hair Care S554,Beauty,Hair Care,Zenova,589.22,950.95,4.2
P01007,zenova fitness equipment t368,Sports & Fitness,Fitness Equipment,Zenova,1987.38,2863.20,3.8
P01008,Kairo Watches U825,Fashion,Watches,Kairo,1754.68,2759.05,5.0
P01009,Nexa Nutrition Accessories V334,Sports & Fitness,Nutrition Accessories,Nexa,925.34,1744.04,4.9
P01010,Echo Academic W573,Books,Academic,Echo,506.20,806.55,3.6
P01011,Nexa Fragrance X880,Beauty,Fragrance,Nexa,312.16,539.39,3.1
P01012,Nexa Home Decor Y550,Home & Kitchen,Home Decor,Nexa,1248.53,2136.21,3.6
P01013,PrimeNest Watches Z711,Fashion,Watches,PrimeNest,1114.98,1955.35,4.0
P01014,Rivon Business A443,Books,Business,Rivon,817.68,1705.64,4.2
P01015,UrbanPeak Storage B884,Home & Kitchen,Storage,UrbanPeak,4674.37,-499.00,3.9
P01016,Nexa Cookware C121,Home & Kitchen,Cookware,Nexa,1533.02,"₹2,875.65",3.8
P01017,Echo Home Appliances D400,Appliances,Home Appliances,Echo,7386.52,8918.38,4.2
P01018,Rivon Cooling E926,Appliances,Cooling,Rivon,4434.91,5361.73,4.2
P01019,Cresta Breakfast F33,Grocery,Breakfast,Cresta,273.40,445.93,5.0
P01020,Vertex Cooling G457,Appliances,Cooling,vertex,2888.49,5786.34,4.9
P01021,Zenova Skin Care H137,Beauty,Skin Care,Zenova,533.61,806.56,3.8
P01022,Zenova Women Clothing I379,Fashion,Women Clothing,Zenova,2686.10,5028.64,3.5
P01023,Nova Smart Watches J909,Electronics,Smart Watches,Nova,6372.36,11331.15,3.8
P01024,Luma-Bedding-K439,Home & Kitchen,Bedding,Luma,6350.75,7670.24,3.6
P01025,Nova Skin Care L624,Beauty,Skin Care,Nova,641.09,808.42,4.6
P01026,Rivon Fragrance M848,Beauty,Fragrance,Rivon,1719.22,2704.45,3.5
P01027,Nova Women Clothing N534,Fashion,Women Clothing,NOVA,2749.13,3373.13,3.5
P01028,urbanpeak nutrition accessories o583,Sports & Fitness,Nutrition Accessories,UrbanPeak,1160.05,1676.52,4.6
P01029,PrimeNest Laptops P468,Electronics,Laptops,PrimeNest,8227.31,12649.04,3.2
P01030,UrbanPeak Storage Q269,Home & Kitchen,Storage,UrbanPeak,2023.85,3586.64,4.6
P01031,Echo Kitchen Appliances R353,Appliances,Kitchen Appliances,Echo,5493.75,11523.69,4.6
P01032,Mira Staples S840,Grocery,staples,Mira,368.95,540.86,4.6
P01033,Mira Men Clothing T670,Fashion,Men Clothing,Mira,1606.40,2013.97,3.0
P01034,Solace Storage U655,Home & Kitchen,Storage,Solace,793.35,1492.09,3.9
P01035,Orbito Home Decor V91,Home & Kitchen,Home Decor,Orbito,1700.20,2316.84,3.6
P01036,Echo Hair Care W24,Beauty,Hair Care,Echo,798.27,1104.25,4.8
P01037,Rivon Makeup X151,Beauty,Makeup,Rivon,366.33,729.73,4.0
P01038,PrimeNest Fiction Y625,Books,Fiction,PrimeNest,787.30,1540.75,3.6
P01039,Mira Watches Z487,Fashion,Watches,Mira,916.05,1772.87,2.9
P01040,Mira Women Clothing A436,Fashion,Women Clothing,Mira,860.70,1296.49,3.1
P01041,Vertex Kitchen Appliances B998,Appliances,Kitchen Appliances,Vertex,8403.97,13396.78,3.2
P01042,MintLeaf Men Clothing C852,Fashion,Men Clothing,MintLeaf,810.51,1274.47,4.8
P01043,Mira Skin Care D520,Beauty,Skin Care,Mira,334.08,577.92,4.2
P01044,Solace Cookware E137,Home & Kitchen,Cookware,Solace,2513.90,3199.34,3.8
P01045,Mira Accessories F913,Electronics,Accessories,Mira,10881.14,21268.93,5.0
P01046,Zenova Makeup G824,Beauty,Makeup,Zenova,413.68,573.69,4.7
P01047,Nexa Outdoor H753,Sports & Fitness,Outdoor,Nexa,1367.43,2439.26,4.6
P01048,PrimeNest Personal Care I910,Beauty,Personal Care,PrimeNest,452.33,931.75,4.6
P01049,Vertex Packaged Food J547,Grocery,Packaged Food,Vertex,208.14,270.26,4.1
P01050,UrbanPeak Watches K894,Fashion,Watches,UrbanPeak,1587.25,1927.60,3.5
P01051,Echo Makeup L75,Beauty,Makeup,Echo,830.18,1562.04,3.8
P01052,Aster Breakfast M996,Grocery,Breakfast,Aster,399.28,488.65,4.5
P01053,Luma Home Decor N882,Home & Kitchen,Home Decor,Luma,2259.16,2789.68,4.2
P01054,Nova Furniture O793,Home & Kitchen,Furniture,Nova,2790.78,4505.30,N/A
P01055,Cresta Footwear P295,Fashion,Footwear,Cresta,750.81,1518.14,4.2
P01056,Luma Yoga Q496,Sports & Fitness,Yoga,Luma,1783.93,2668.85,4.1
P01057,Zenova Beverages R132,,Beverages,Zenova,467.50,0,3.6
P01058,Zenova Footwear S964,Fashion,Footwear,Zenova,1221.70,2538.43,3.7
P01059,Aster Fiction T748,Books,Fiction,Aster,430.87,822.95,4.3
P01060,Vistara Footwear U127,Fashion,Footwear,Vistara,1305.52,2493.63,4.3
P01061,Luma Children V741,Books,Children,Luma,713.73,1493.85,6.2
P01062,Vertex Home Decor W311,Home & Kitchen,Home Decor,UnknownBrand,3440.37,4631.32,4.9
P01063,Altura Headphones X349,Electronics,Headphones,Altura,9530.80,12556.22,3.7
P01064,Orbito Smart Watches Y358,Electronics,Smart Watches,Orbito,4135.92,5882.84,3.6
P01065,Vertex Storage Z400,Home & Kitchen,Storage,Vertex,2215.15,3656.02,5.0
P01066,PrimeNest Accessories A517,Electronics,Accessories,PrimeNest ,4062.37,0,3.5
P01067,Mira Laptops B228,Electronics,Laptops,Mira,5041.36,4080.46,3.8
P01068,Vistara Sportswear C745,Sports & Fitness,Sportswear,Vistara,1786.53,3379.03,5.0
P01069,Echo Smartphones D388,Electronics,Smartphones,Echo,2500.33,4574.29,4.6
P01070,Aster Makeup E758,Beauty,Makeup,Aster,349.73,460.18,4.0
P01071,PrimeNest Laptops F923,Electronics,Laptops,PrimeNest,4149.94,8330.31,3.9
P01072,Altura Fitness Equipment G400,Sports & Fitness,Fitness Equipment,Altura,3986.95,5574.75,4.6
P01073,Solace Packaged Food H54,Grocery,Packaged Food,Solace,346.81,518.66,3.7
P01074,Cresta Small Appliances I925,Appliances,Small Appliances,cresta,6457.32,8358.10,3.4
P01075,Vistara Headphones J525,Electronics,Headphones,UnknownBrand,8126.41,12558.30,3.5
P01076,Vertex Cookware K239,Home & Kitchen,Cookware,Vertex,1649.86,2921.26,3.2
P01077,Zenova Nutrition Accessories L982,Sports & Fitness,Nutrition Accessories,Zenova,1688.05,2880.61,3.5
P01078,Altura Packaged Food M96,Grocery,Packaged Food,Altura,321.58,578.37,3.7
P01079,UrbanPeak Bedding N686,Home & Kitchen,Bedding,UrbanPeak,2705.66,3321.13,3.6
P01080,Cresta Fiction O224,Electrnics,Fiction,Cresta,746.58,1219.95,4.5
P01081,MintLeaf Kitchen Appliances P904,Appliances,Kitchen Appliances,MintLeaf,"3,459.82",6892.13,4.3
P01082,Kairo Outdoor Q768,Appliance,Outdoor,Kairo,2088.23,2638.98,4.8
P01083,PrimeNest Snacks R417,Grocery,Snacks,PrimeNest ,192.83,368.45,4.8
P01084,Vistara Sportswear S775,Sports & Fitness,Sportswear,Vistara,1706.86,3079.91,4.2
P01085,UrbanPeak Footwear T255,Fashion,Footwear,UrbanPeak,906.42,1818.51,5.0
P01086,UrbanPeak Laptops U731,Electronics,Laptops,UrbanPeak,9885.70,15880.49,4.4
P01087,Rivon Footwear V223,,FOOTWEAR,Rivon,1172.13,2350.01,3.8
P01088,Solace Home Appliances W904,Appliances,Home Appliances,Solace,3986.16,7394.98,3.7
P01089,Zenix Watches X272,Fashion,Watches,Zenix,1297.90,2600.97,4.2
P01090,Aster Packaged Food Y599,Grocery,Packaged Food,Aster,191.72,299.16,4.9
P01091,Vertex Snacks Z538,Grocery,Snacks,Vertex,438.84,752.94,4.0
P01092,MintLeaf Smartphones A245,Electronics,Smartphones,MintLeaf,13283.74,27758.62,3.7
P01093,Luma Kitchen Appliances B583,Appliances,Kitchen Appliances,Luma,free,5870.21,4.9
P01094,Orbito Storage C683,Home & Kitchen,Storage,Orbito,2391.85,4989.24,3.7
P01095,Nexa Cookware D755,Home & Kitchen,Cookware,Nexa,2080.09,2470.98,3.3
P01096,UrbanPeak Bags E703,Fashion,BAGS,UrbanPeak,930.01,1162.14,3.7
P01097,Zenix Smartphones F182,Electronics,Smartphones,Zenix,7159.06,13480.98,4.0
P01098,Solace Outdoor G746,Sports & Fitness,Outdoor ,Solace,1558.26,1905.52,4.2
P01099,Rivon Packaged Food H207,Grocery,Packaged Food,Rivon,344.85,688.00,5.0
P01100,Aster Skin Care I566,Beauty,Skin Care,Aster,587.46,N/A,4.5
P01101,Altura Headphones J955,Electronics,Headphones,Altura,9281.14,13320.28,4.0
P01102,Nova Smartphones K781,Electronics,Smartphones,Nova,5456.52,8402.00,4.7
P01103,Zenix Women Clothing L38,Fashion,Women Clothing,Zenix,1306.53,1762.09,4.3
P01104,Vistara Bedding M661,Home & Kitchen,Bedding,Vistara,1073.17,1897.97,4.5
P01105,UrbanPeak Kitchen Appliances N520,Appliances,Kitchen Appliances,UrbanPeak,4832.02,7543.48,4.3
P01106,Nexa Men Clothing O248,Fashion,Men Clothing,Nexa,701.00,954.27,4.3
P01107,MintLeaf Smartphones P775,Electronics,Smartphones,MintLeaf,4478.50,9393.71,3.9
P01108,MintLeaf Cookware Q235,FASHION,Cookware,MintLeaf,2553.98,5080.29,3.3
P01109,Nexa Home Decor R697,Home & Kitchen,Home Decor,Nexa,1987.17,3233.70,4.2
P01110,Solace Watches S566,Fashion,Watches,Solace,1608.68,2243.68,4.6
P01111,Aster Academic T32,Books,Academic,Aster,351.67,417.22,3.1
P01112,Vistara Academic U415,Books,Academic,Vistara,379.75,733.95,3.6
P01113,Altura Laptops V629,Electronics,Laptops,Altura,7572.28,12898.26,3.8
P01114,Solace Laptops W396,Appliance,Laptops,Solace,12983.22,17255.83,
P01115,mira snacks x263,Grocery,Snacks,Mira,273.24,437.35,3.5
P01116,PrimeNest Women Clothing Y960,Fashion,Women Clothing,PrimeNest,779.13,1059.67,4.2
P01117,Altura Bedding Z163,Home & Kitchen,Bedding,Altura,3262.22,3940.26,4.8
P01118,MintLeaf Smartphones A848,Electronics,Smartphones,MintLeaf,4632.58,8187.15,4.6
P01119,Nova Staples B338,Grocery,Staples,Nova,242.68,479.26,3.4
P01120,Luma Hair Care C664,Beauty,Hair Care,Luma,618.22,913.93,3.7
P01121,Echo Women Clothing D329,Fashion,Women Clothing,Echo,664.57,1352.83,3.9
P01122,Rivon Bedding E983,Home & Kitchen,Bedding,Rivon,1798.99,-499.00,4.4
P01123,Zenix Skin Care F441,Beauty,Skin Care,Zenix,522.12,828.66,4.2
P01124,Vertex Packaged Food G108,Grocery,Packaged Food,Vertex,454.39,825.42,3.7
P01125,Luma Business H890,Books,Business,Luma,405.84,787.71,3.6
P01126,MintLeaf Smart Watches I788,Electronics,Smart Watches,MintLeaf,7408.64,11633.71,4.2
P01127,MintLeaf Cleaning J734,FASHION,Cleaning,MintLeaf,2736.98,3395.42,4.3
P01128,Orbito Accessories K572,Electronics,Accessories,ORBITO,9286.38,13764.03,3.3
P01129,Nexa Nutrition Accessories L12,Appliance,Nutrition Accessories,Nexa,2492.44,3206.00,4.7
P01130,Mira Hair Care M826,Beauty,Hair Care,Mira,627.64,807.25,4.0
P01131,UrbanPeak Men Clothing N112,Fashion,Men Clothing,UrbanPeak,1320.60,2504.59,4.0
P01132,Cresta Skin Care O225,Beauty,Skin Care,Cresta,822.72,1511.96,3.3
P01133,Kairo Home Decor P808,Home & Kitchen,Home Decor,Kairo,755.47,1131.28,4.7
P01134,Mira Packaged Food Q121,Grocery,Packaged Food,Mira,334.30,573.97,4.3
P01135,Nexa Headphones R854,Electronics,Headphones,Nexa,5106.34,9450.13,5.0
P01136,PrimeNest Home Decor S37,Home & Kitchen,Home Decor,PrimeNest,2188.79,N/A,4.4
P01137,Aster Men Clothing T531,Fashion,Men Clothing,Aster,814.36,1490.75,4.4
P01138,Cresta Fitness Equipment U524,Sports & Fitness,Fitness Equipment,Cresta,2600.21,4982.46,3.3
P01139,Orbito Fitness Equipment V880,Sports & Fitness,Fitness Equipment,orbito,2988.16,3845.66,3.8
P01140,BlueArc Fragrance W592,Beauty,Fragrance,BlueArc,326.54,599.01,4.8
P01141,Zenova Furniture X774,Home & Kitchen,Furniture,UnknownBrand,2818.49,3747.99,4.4
P01142,Mira Footwear Y656,Fashion,Footwear,Mira,1307.34,2496.74,4.3
P01143,MintLeaf Bedding Z99,Home & Kitchen,Bedding,MintLeaf,2118.08,4400.27,4.6
P01144,Zenix Headphones A790,Electronics,Headphones,Zenix,10451.26,13324.97,3.3
P01145,Cresta Academic B552,Books,Academic,Cresta,764.42,1523.40,4.8
P01146,Luma Cookware C79,Home & Kitchen,Cookware,Luma,1472.63,1961.27,3.8
P01147,Nova Sportswear D290,Sports & Fitness,Sportswear,Nova,2065.16,4094.22,4.5
P01148,Aster Business E299,Books,Business,Aster,561.42,752.95,4.4
P01149,Orbito Kitchen Appliances F165,Appliances,Kitchen Appliances,Orbito ,5878.81,12177.15,4.2
P01150,BlueArc Cookware G419,Home & Kitchen,Cookware,BlueArc,11708.92,23207.32,3.6
P01151,MintLeaf Headphones H225,Electronics,Headphones,MintLeaf,10497.20,16878.85,3.4
P01152,Mira Fitness Equipment I315,Sports & Fitness,Fitness Equipment,Mira ,3222.34,5315.70,3.5
P01153,Kairo Kitchen Appliances J157,Appliances,Kitchen Appliances,Kairo,4255.89,5148.87,4.5
P01154,Nexa Laptops K19,Electronics,Laptops,Nexa,5716.94,9162.12,
P01155,Nova Women Clothing L900,Fashion,Women Clothing,Nova,925.03,1739.23,4.3
P01156,MintLeaf Watches M377,Fashion,Watches,MintLeaf,1440.75,2758.95,4.2
P01157,Nexa Hair Care N170,Beauty,Hair Care,Nexa,646.74,1217.45,4.2
P01158,Aster Furniture O611,Home & Kitchen,Furniture,Aster,1145.12,2301.07,3.3
P01159,KAIRO HAIR CARE P853,Beauty,Hair Care,Kairo,588.42,1211.00,4.2
P01160,Altura Accessories Q677,Electronics,Accessories,Altura,5947.05,10094.04,3.8
P01161,Echo Skin Care R135,Beauty,Skin Care,Echo,257.86,511.78,3.4
P01162,Aster Snacks S349,Grocery,Snacks,Aster,385.31,801.54,3.8
P01163,PrimeNest Smartphones T17,Electronics,Smartphones,PrimeNest,7596.87,13615.58,3.8
P01164,UrbanPeak Watches U170,Fashion,Watches,UrbanPeak,2241.25,3201.94,3.6
P01165,BlueArc Hair Care V591,Beauty,Hair Care,BlueArc,1234.35,2294.93,4.4
P01166,PrimeNest Bags W52,Fashion,Bags,PrimeNest,1539.34,2486.38,0
P01167,Solace Sportswear X536,Home and Kitchen,Sportswear,UnknownBrand,2328.86,4038.99,4.0
P01168,Altura Children Y714,Books,Children,Altura,330.47,0,4.2
P01169,Nexa Snacks Z239,Grocery,Snacks,Nexa,230.70,299.44,4.2
P01170,Vertex Home Decor A498,Home & Kitchen,Home Decor,Vertex,1743.62,2083.48,3.6
P01171,Aster Accessories B489,Electronics,Accessories,ASTER,2529.02,4743.63,4.3
P01172,BlueArc Cleaning C97,Appliances,Cleaning,BlueArc,4319.02,7712.48,3.3
P01173,Rivon Home Appliances D953,Appliances,Home Appliances,Rivon,2837.81,3723.31,4.5
P01174,Cresta Cookware E207,Home & Kitchen,Cookware,Cresta,3460.66,6943.68,3.6
P01175,Nova Kitchen Appliances F644,Appliances,Kitchen Appliances,Nova,3684.85,7342.82,3.8
P01176,UrbanPeak Small Appliances G505,Appliances,Small Appliances,UrbanPeak,5169.35,8123.26,3.6
P01177,Vistara-Fragrance-H925,Beauty,Fragrance,Vistara,1199.41,-499.00,5.0
P01178,Echo Smart Watches I113,Electronics,Smart Watches,Echo,8237.61,15224.02,4.0
P01179,Nova Headphones J324,Electronics,Headphones,Nova,13533.24,16652.94,4.0
P01180,Altura Watches K921,Fashion,Watches,Altura,1427.64,2192.10,4.0
P01181,Vertex Cooling L864,Appliances,Cooling,Vertex,5298.09,11057.05,4.3
P01182,Orbito Personal Care M796,Beauty,Personal Care,Orbito,762.35,1232.97,4.6
P01183,Mira Men Clothing N13,Fashion,Men Clothing,Mira,2778.22,3449.03,4.6
P01184,Zenix Smart Watches O275,Electronics,Smart Watches,Zenix,15063.38,29912.08,4.4
P01185,Mira Storage P583,Home & Kitchen,Storage,Mira,1097.48,1734.12,3.4
P01186,Kairo Furniture Q194,Home & Kitchen,Furniture,Kairo,3362.40,5767.72,3.2
P01187,Zenova Furniture R554,Home & Kitchen,Furniture,Zenova,4203.43,8610.74,2.9
P01188,Aster Children S583,,Children,Aster,338.77,419.78,4.5 
P01189,Mira Smart Watches T262,Electronics,Smart Watches,Mira,6399.40,10677.85,0
P01190,MintLeaf Accessories U401,Electronics,Accessories,MintLeaf,9337.49,12527.96,4.0
P01191,Vistara Fitness Equipment V752,Sports & Fitness,Fitness Equipment,Vistara,3984.99,7172.33,3.1
P01192,BlueArc Sportswear W511,Sports & Fitness,Sportswear,BlueArc,3014.19,3683.49,4.5
P01193,Nexa Storage X752,Home & Kitchen,Storage,Nexa,1968.63,2647.66,3.9
P01194,KAIRO MEN CLOTHING Y480,Fashion,Men Clothing,Kairo,1295.76,2395.68,4.0
P01195,UrbanPeak Women Clothing Z46,Fashion,Women Clothing,UrbanPeak,1481.43,2920.49,3.5
P01196,PrimeNest Personal Care A848,Beauty,Personal Care,PrimeNest,1291.47,1645.03,3.3
P01197,Altura Smartphones B613,Electronics,Smartphones,Altura,7442.98,8801.82,3.9
P01198,Echo Staples C423,Grocery,Staples,Echo,0,565.08,3.4
P01199,Luma Makeup D316,Beauty,Makeup,Luma,1082.78,2204.53,3.6
P01200,Aster Business E722,Books,Business,Aster,348.69,603.14,4.0
P01201,Solace Small Appliances F364,Appliances,Small Appliances,Solace,3860.05,6937.67,4.0
P01202,Solace Breakfast G639,Grocery,Breakfast,Solace,517.55,848.21,4.6
P01203,Mira Men Clothing H648,Fashion,Men Clothing,Mira,1118.16,2150.68,4.3
P01204,Nova Makeup I692,Beauty,Makeup,Nova,947.96,1494.33,4.3
P01205,Nova Home Appliances J669,Appliances,HOME APPLIANCES,Nova,6593.84,11940.26,3.7
P01206,Vistara Bedding K24,Home & Kitchen,Bedding,Vistara,2140.05,2613.72,4.4
P01207,ZENIX FURNITURE L542,Home & Kitchen,Furniture,Zenix,1721.58,2932.00,3.6
P01208,Zenova Men Clothing M930,Fashion,Men Clothing,Zenova,1709.90,2458.21,3.2
P01209,Orbito Academic N750,FASHION,Academic,Orbito,821.00,N/A,3.7
P01210,Orbito Home Decor O824,Home & Kitchen,Home Decor,Orbito,3582.18,5656.99,4.9
P01211,Zenova Breakfast P953,Grocery,Breakfast,Zenova,350.07,572.02,4.2
P01212,BlueArc Personal Care Q747,Beauty,Personal Care,BlueArc,757.23,1254.90,4.6
